session_id,session_title,session_description,room,floor,start_datetime,end_datetime,duration_hrs,multiday,pre_registration,byo_laptop,speakers,session_type,keywords,skill_level
1123,Finding the story: Opioid data,"As the opioid epidemic morphs in communities across the country, this session will help you identify data sources to cover opioid prescribing, hospitalizations, overdoses and treatment options, as well as strategies to cover an ever-changing problem. This session is good for: Those with basic spreadsheet skills.",Studio 4,2nd,2020-03-08T09:00:00,2020-03-08T10:00:00,1.0,False,False,False,"Steven Rich, The Washington Post",Hands-on,health,Intermediate
2052,TL;DR: What to remember when you forget everything else,"There is so much to take away from this conference and so many data tools available that it can be hard to remember just what to remember when you head home, especially if you're newer to the data world. This session will be in everyone's favorite viral format: The listicle! You'll get these tips — and plenty more: The five most important SQL tips, five random (but helpful) Excel functions, and 10 ways to fact-check your analysis.",Galerie 2,2nd,2020-03-08T09:00:00,2020-03-08T10:00:00,1.0,False,False,False,"Jamie Grey, InvestigateTV;Bracey Harris, The Hechinger Report;Tisha Thompson, ESPN",Panel,work better,Beginner
2067,Election 2020 hackathon,Details coming soon!,Galerie 4,2nd,2020-03-08T09:00:00,2020-03-08T12:30:00,3.5,False,False,False,"Erik Reyna, The Washington Post;Derek Willis, ProPublica;Anupama Narayanswamy, The Washington Post",Special,election & politics;election,Advanced
2308,Master class: Getting ready to cover Census 2020,"The 2020 census has already begun. In mid-March, it ramps up with a blizzard of millions of mailed invitations to respond. The data and story possibilities will follow almost immediately and continue through at least 2022. Are you ready? Especially if you have not covered a census, this workshop will prepare you to make a plan, gather the data, understand it and turn it into compelling stories. D'Vera Cohn and Paul Overberg have each been writing about the census since 1990. Dee, who covered census topics for The Washington Post before working for Pew Research, led five Poynter Institute 2020 census workshops for journalists over the past year. Paul led IRE-sponsored census training workshops and panels since 2000, and covered demographics for USA Today and The Wall Street Journal for more than 25 years. This three-hour workshop will include: * What numbers are coming when? * Census-speak: Concepts and definitions to unlock the data and avoid newbie errors * Geography: Understanding the ""where"" to find stories from neighborhood to national * Seven stories any newsroom can do * Examples of great 2010 census stories * How census numbers can be used on every beat * Making a newsroom plan: How to pick your spots and get outside help too",Galerie 5,2nd,2020-03-08T09:00:00,2020-03-08T12:30:00,3.5,False,False,False,"D'Vera Cohn, Pew Research;Paul Overberg, Wall Street Journal",Master Class,census & demographics,Beginner
2473,Finding the story: Using natural language processing in social media research (repeat),Details coming soon!,Studio 9,2nd,2020-03-08T09:00:00,2020-03-08T10:00:00,1.0,False,False,False,"Garance Burke, The Associated Press;Matt Kiefer, Stanford University",Hands-on,machine learning;python,Advanced
2490,Conference sales,"Stop by the NICAR sales table located in Preservation Foyer on the 2nd floor to browse books from the IRE store, IRE merchandise and shirts with the winning design from the T-shirt contest.",Preservation Foyer,2nd,2020-03-08T09:00:00,2020-03-08T10:30:00,1.5,True,False,False,,Special,,
1093,JavaScript 3: Making a map in D3 (repeat),"Learn how to create an easy D3 map by turning shapefiles into nice, reusable TopoJSON, then turning it into a map and connecting it to your data. You can then have these maps ready for future use by just switching out a few variables. This session is good for: People who have a basic grasp of JavaScript syntax and have been exposed to the D3 library at some point.",Studio 3,2nd,2020-03-08T10:15:00,2020-03-08T11:15:00,1.0,False,False,False,"Emily Merwin DiRico, The Atlanta Journal-Constitution",Hands-on,data viz & design;javascript,Advanced
1098,Stats 2: Linear regression (repeat),"Go beyond counting and sorting. Learn how (and when) to measure relationships, level playing fields and make predictions. This class will be taught in R. This session is good for: People who took “Stats 1: An introduction” and want to know how to apply what they learned, or are comfortable with summary statistics and RStudio and new to stats. Familiarity with spreadsheets and database managers is recommended.",Studio 2,2nd,2020-03-08T10:15:00,2020-03-08T11:15:00,1.0,False,False,False,"Ryan McNeill, Reuters",Hands-on,statistics;r,Advanced
1103,Python 2: Intro to data analysis using Pandas (repeat),"Imagine rolling Excel and MySQL into one tool that also allows you to track your code and share it. That’s Pandas in a nutshell. There’s a lot more you can do with it, of course, but this will be a good start. We’ll learn how to slice and dice our data and extract basic stats. Specifically, we’ll cover loading the data, filtering, sorting and grouping data. This class is good for: People who are comfortable with Excel and are familiar with the basics of SQL and Python.",Studio 6,2nd,2020-03-08T10:15:00,2020-03-08T11:15:00,1.0,False,False,False,"Sandra Fish, Independent journalist",Hands-on,data analysis;python,Advanced
1106,Python: Let's scrape a website (repeat),"This session will show you how to use the Python programming language to scrape data from websites. This session is good for: People who already feel comfortable writing simple Python scripts and understand basic syntax (data types, if/else statements, for loops, etc.). Experience with HTML is a plus but not necessary. Note: It would be useful to attend the demo session ""How the internet works (so you can scrape the web!)"" at 9 a.m. Thursday if you’re not familiar with the topic already.",Studio 9,2nd,2020-03-08T10:15:00,2020-03-08T11:15:00,1.0,False,False,False,"Matt Wynn, USA Today",Hands-on,web scraping;python,Advanced
2187,Turning your stack of documents into structured data,"By using public records from an actual investigation, we will teach people how to think through turning their reams and reams of paper records into structured data. We want reporters to read through the documents and actively think about what information they need, how they can structure the data, and how they would need to fact-check data entry. We want attendees to leave feeling ready and willing to do heavy-hitting data investigations in their own newsrooms.",Galerie 6,2nd,2020-03-08T10:15:00,2020-03-08T12:30:00,2.25,False,False,False,"Will Craft, APM Reports;Lisa Pickoff-White, KQED",Panel,data wrangling,Beginner
2239,Where'd I put that file?,"You know you downloaded that data, but now that you need it for your story, where'd it go? Or did your source send it to you in an email? Oh well. Now it's time to send that feature to your editor, but you can't remember if it's my-great-story-thisone.doc or my great-story-final-final.doc. Come hear about how to keep from feeling overwhelmed by disorganization when juggling multiple projects. We'll cover file naming and folder structures, apps that can help you manage files, and even some tips for organizing things like email and FOIA requests.",Galerie 2,2nd,2020-03-08T10:15:00,2020-03-08T11:15:00,1.0,False,False,False,"Brent Jones, St. Louis Public Radio;Sarah Rafique, KTRK-ABC 13",Demo,work better,General interest
2477,PDF 2: Using OCR to extract data from PDFs (repeat),Details coming soon!,Studio 7,2nd,2020-03-08T10:15:00,2020-03-08T11:15:00,1.0,False,False,False,,Hands-on,pdfs,Intermediate
2480,"Advanced SQL: Update queries, sub-queries and more (repeat)","If you feel comfortable with the Structured Query Language basics that IRE teaches in its bootcamps — SELECT, FROM, WHERE, GROUP BY — but are ready to see what else SQL can do, this session is for you. We will cover more advanced ways of manipulating and questioning data, such as UPDATE queries, joins, writing sub-queries and other neat tricks. We will use SQLite in the class. This session will be most helpful if: You are comfortable with counting and summing in SQL.",Studio 4,2nd,2020-03-08T10:15:00,2020-03-08T11:15:00,1.0,False,False,False,"Troy Thibodeaux, The Associated Press",Hands-on,data analysis;sql,Advanced
1082,SQL CARwash: Cleaning dirty data,"Spend enough time around databases and inevitably you’ll come across one that has an obnoxious number of variations on city names: New York City. New York. NYC. NY. And yes, even NY City. If you’re not sure how to handle that, this session is for you. We’ll cover how to deal with multiple spellings and misspellings, strange date formats and category codes, as well as a few other tricks and tips for using SQL to clean data. This session will be most useful if: You are familiar with basic SQL statements.",Studio 4,2nd,2020-03-08T11:30:00,2020-03-08T12:30:00,1.0,False,False,False,"David Herzog, IRE/NICAR",Hands-on,data cleaning;sql,Intermediate
1104,Python 3: Data cleaning and visualization (repeat),"Now that you’ve got a handle on Pandas, it’s time to jump into some advanced topics. You know how to import a dataset, but what happens when you load the data and nothing looks right? We’ll walk through cleaning up a dirty dataset with Pandas. Then we’ll jump into the fun part: visualizing the data you’ve analyzed with Matplotlib. This session is good for: People who can load and perform basic summary and grouping functions in Pandas.",Studio 6,2nd,2020-03-08T11:30:00,2020-03-08T12:30:00,1.0,False,False,False,"Michael Corey, The Star Tribune",Hands-on,data cleaning;python,Advanced
2472,GitHub for journalists (repeat),"We'll cover Github's basic features — repositories, commits, branches, pull requests and issues — using a recent data-driven story as a case study. The goal is for you to leave the class and be able to use GitHub on your own for your next story. Please note: You will need to bring your own laptop to participate in this class. You will also need to have created an account at GitHub.com and install GitHub Desktop prior to the class. This session is good for: Journalists who want to collaborate on data analyses, back up their work and share their methodology with (nerdy) readers.",Studio 3,2nd,2020-03-08T11:30:00,2020-03-08T12:30:00,1.0,False,False,False,,Hands-on,data analysis;github,Intermediate
2474,Finding the story: Scripting your census analysis,Writing a little code can speed up your census analysis and set you up for success down the line. Come to this hands-on workshop to explore some sample scripts written in Python that you can take home and tweak to answer your own reporting questions. This session is good for people who are comfortable writing basic Python.,Studio 2,2nd,2020-03-08T11:30:00,2020-03-08T12:30:00,1.0,False,False,False,"Joe Germuska, Northwestern University Knight Lab",Hands-on,census & demographics;python,Intermediate
2478,PDF 3: Batch pdf processing (repeat),"Practice processing dozens of documents with open-source tools like the Python library pdfplumber. The class will discuss techniques for working with thousands or millions of documents, but the hands-on component will involve a smaller batch. The class will also discuss Optical Character Recognition, but see the PDF2 class for more hands-on examples of OCR. This session is good for: People with some programming experience who are able to install third-party software.",Studio 7,2nd,2020-03-08T11:30:00,2020-03-08T12:30:00,1.0,False,False,False,"Jacob Fenton, PublicAccountability.org",Hands-on,pdfs;python,Advanced
2486,Mapping in Python,Details coming soon!,Studio 9,2nd,2020-03-08T11:30:00,2020-03-08T12:30:00,1.0,False,False,False,"Allan James Vestal, POLITICO",Hands-on,mapping;python,Advanced
2505,🤓 Install party!,Need help installing that cool piece of software you learned about in another session? Bring your laptop and we'll help you get set up.,Galerie 2,2nd,2020-03-08T11:30:00,2020-03-08T12:30:00,1.0,False,False,False,"Charles Minshew, IRE & NICAR;Cody Winchester, IRE & NICAR",Panel,,General interest
